sample,prediction,true_label,uncertainty,confidence
5667,[2.],[2],0.25,0.6768367131065037
5668,[5.],[5],0.0,0.6806439685085139
5669,[0.],[0],0.0,0.6802649394326034
5670,[4.],[7],0.4375,0.6776866436032564
5671,[4.],[9],0.0625,0.677657428625655
5672,[4.],[9],0.125,0.6754501223164147
5673,[0.],[0],0.1875,0.6810629216260896
5674,[3.],[3],0.1875,0.6813536840481563
5675,[0.],[8],0.75,0.681842343098824
5676,[5.],[4],0.75,0.679974702243474
5677,[4.],[4],0.6875,0.6819143935795411
5678,[5.],[8],0.25,0.68161496571754
5679,[1.],[1],0.0,0.682306930261509
5680,[6.],[8],0.6875,0.6812569179985737
5681,[6.],[6],0.0625,0.6815707448483677
5682,[5.],[5],0.0,0.6813127102579731
5683,[4.],[9],0.3125,0.6815618670724384
5684,[0.],[0],0.0,0.6813041324516277
5685,[0.],[0],0.0,0.6815848079804163
5686,[0.],[0],0.0,0.6813612145009105
5687,[3.],[3],0.0,0.6813430037600888
5688,[4.],[7],0.375,0.6762397121480502
5689,[1.],[1],0.0,0.6820584234279405
5690,[6.],[6],0.125,0.6813839851982354
5691,[4.],[4],0.25,0.6812935160991572
5692,[2.],[2],0.125,0.6805900959753365
5693,[6.],[6],0.0,0.6818548761131515
5694,[6.],[6],0.0,0.681558386115595
5695,[0.],[0],0.5625,0.6805699831847661
5696,[4.],[4],0.1875,0.6816351078512404
5697,[5.],[5],0.0,0.6818055966517499
5698,[4.],[4],0.4375,0.6816839929414501
5699,[1.],[1],0.0,0.682211660647996
5700,[3.],[3],0.0625,0.6817765356706109
5701,[4.],[8],0.3125,0.6815696884162554
5702,[6.],[6],0.125,0.681484200110846
5703,[3.],[3],0.1875,0.680552025268793
5704,[4.],[9],0.5,0.6812521991565018
5705,[4.],[9],0.5,0.6811222667921859
5706,[5.],[5],0.0625,0.6814852953798501
5707,[4.],[9],0.3125,0.671097514280532
5708,[3.],[3],0.0,0.681542915871606
5709,[4.],[7],0.0,0.6782489711910341
5710,[3.],[8],0.4375,0.6816397293338687
5711,[5.],[5],0.0625,0.6810013302464709
5712,[6.],[6],0.1875,0.6816509890153672
5713,[4.],[4],0.125,0.6818043925227838
5714,[4.],[7],0.125,0.6819061757266293
5715,[6.],[6],0.25,0.6815740402681684
5716,[2.],[2],0.1875,0.6812958569006371
5717,[2.],[2],0.375,0.6810978093818726
5718,[0.],[0],0.5625,0.6813153203236496
5719,[4.],[9],0.125,0.6819302522696374
5720,[4.],[4],0.5625,0.6818342263530033
5721,[0.],[0],0.0,0.6819475930401396
5722,[1.],[1],0.0,0.6822776503501189
5723,[2.],[2],0.0,0.6815245218859033
5724,[3.],[3],0.0,0.6811529572282142
5725,[4.],[4],0.0,0.6807624202807427
5726,[5.],[5],0.0625,0.6818271814061543
5727,[6.],[6],0.125,0.6818339557463544
5728,[4.],[7],0.5625,0.6777113501958217
5729,[5.],[8],0.75,0.6816185065166842
5730,[4.],[9],0.4375,0.6809703501591337
5731,[0.],[0],0.0,0.681520110411636
5732,[1.],[1],0.0,0.6819753600455601
5733,[2.],[2],0.0,0.6798882804908944
5734,[4.],[3],0.5625,0.479326752291568
5735,[5.],[5],0.25,0.6815289557279761
5736,[6.],[6],0.0,0.6804199644468144
5737,[0.],[0],0.3125,0.6794246418550328
5738,[1.],[1],0.0,0.6819871820395994
5739,[2.],[2],0.0,0.6807151617365248
5740,[3.],[3],0.0625,0.681056141076923
5741,[4.],[4],0.0,0.681200777254142
5742,[5.],[5],0.0,0.6814285475110162
5743,[6.],[6],0.375,0.6816182724961294
5744,[1.],[8],0.125,0.6814163225820336
5745,[1.],[7],0.25,0.6817577314134454
5746,[1.],[1],0.0625,0.6768687165860156
5747,[3.],[3],0.125,0.6817453815615526
5748,[2.],[2],0.0,0.6764622546852008
5749,[6.],[8],0.625,0.6808689847415417
5750,[0.],[0],0.0,0.6812852646958169
5751,[2.],[7],0.6875,0.6201228778955002
5752,[5.],[5],0.5,0.6807775110682087
5753,[4.],[9],0.1875,0.6813857206367262
5754,[4.],[9],0.4375,0.6812403770519846
5755,[6.],[6],0.0,0.679921821522722
5756,[0.],[0],0.125,0.6811183866446233
5757,[4.],[9],0.3125,0.6812232237729684
5758,[4.],[4],0.0,0.6815589493307118
5759,[1.],[1],0.0,0.6810704518337029
5760,[3.],[3],0.0625,0.6815756029649118
5761,[2.],[2],0.0,0.6791642133894101
5762,[1.],[1],0.0,0.6822506526773668
5763,[2.],[2],0.0,0.6810188165701656
5764,[3.],[3],0.0,0.6816459321836643
5765,[2.],[8],0.5625,0.6794893049169712
5766,[3.],[3],0.0,0.6817663159957441
5767,[2.],[2],0.0,0.6803341174678502
5768,[6.],[6],0.0,0.6795496403539449
5769,[5.],[5],0.5,0.6819084939201482
5770,[6.],[6],0.0,0.6816044342752086
5771,[2.],[8],0.625,0.6811487393592435
5772,[2.],[2],0.0,0.6812610044307703
5773,[3.],[7],0.3125,0.6737052972334207
5774,[4.],[4],0.0,0.6820809576040668
5775,[2.],[8],0.6875,0.6804672274465592
5776,[1.],[1],0.0,0.6822547264063155
5777,[5.],[8],0.5625,0.6794800780510235
5778,[0.],[0],0.0625,0.6814018100475628
5779,[5.],[5],0.0,0.6815963631836608
5780,[3.],[3],0.0,0.6819621484562339
5781,[4.],[9],0.4375,0.661196247243448
5782,[4.],[4],0.0625,0.6812501494191054
5783,[1.],[1],0.0,0.6821211556536709
5784,[4.],[9],0.1875,0.6814867495590432
5785,[2.],[2],0.0,0.6786866062944147
5786,[1.],[1],0.0,0.6822759188312563
5787,[4.],[9],0.3125,0.6810826580430406
5788,[6.],[6],0.0,0.6816246946385431
5789,[3.],[7],0.4375,0.6813438006424469
5790,[3.],[9],0.625,0.6815625679292667
5791,[0.],[0],0.1875,0.6801580824652328
5792,[4.],[4],0.0625,0.6810435185961817
5793,[6.],[6],0.0,0.6819423997612507
5794,[1.],[1],0.0,0.6821883439200529
5795,[3.],[7],0.5,0.6681423272878474
5796,[3.],[3],0.0,0.6814517917452542
5797,[2.],[8],0.625,0.6811619479794295
5798,[4.],[7],0.625,0.6728685974472134
5799,[2.],[2],0.0,0.6807270562340804
5800,[4.],[9],0.3125,0.681381695911737
5801,[6.],[6],0.3125,0.6810789581393575
5802,[5.],[5],0.0,0.681475032574469
5803,[2.],[8],0.75,0.6806082996346606
5804,[3.],[3],0.0,0.6816531966720341
5805,[4.],[9],0.5625,0.6812899756805861
5806,[0.],[0],0.0625,0.6810768590024067
5807,[5.],[5],0.0,0.681772964330707
5808,[3.],[7],0.5625,0.6772684460848668
5809,[1.],[1],0.0,0.682200288109323
5810,[6.],[6],0.0,0.6808341822915231
5811,[1.],[1],0.0,0.6821965520030592
5812,[0.],[0],0.0,0.6817892376358498
5813,[4.],[9],0.375,0.6780001934864629
5814,[3.],[3],0.0,0.6807063253805349
5815,[3.],[3],0.0,0.6791000654685039
5816,[4.],[4],0.0,0.6808310009071376
5817,[4.],[4],0.0,0.6817081572124619
5818,[0.],[0],0.0,0.6802149932738992
5819,[6.],[6],0.0,0.6820281366369413
5820,[2.],[2],0.0,0.681479380401238
5821,[5.],[5],0.3125,0.6809191214252378
5822,[4.],[4],0.0625,0.6813994172870672
5823,[2.],[2],0.0625,0.6816910258866549
5824,[3.],[3],0.125,0.6801629471370957
5825,[4.],[4],0.0,0.6794815900411142
5826,[6.],[6],0.0625,0.6758984632553847
5827,[0.],[0],0.0,0.6818123503496689
5828,[0.],[0],0.1875,0.6806329838746977
5829,[2.],[2],0.0,0.6804986908960509
5830,[0.],[0],0.125,0.6810884699970486
5831,[1.],[1],0.0625,0.6819853930121684
5832,[4.],[4],0.0,0.6805874520488623
5833,[5.],[5],0.5625,0.6808086751667557
5834,[6.],[6],0.0,0.6817462119543253
5835,[4.],[7],0.5625,0.6816484545308474
5836,[3.],[8],0.625,0.6815121604362459
5837,[4.],[9],0.1875,0.6786056597543446
5838,[0.],[0],0.0,0.6812021859206774
5839,[1.],[1],0.0,0.682074876755949
5840,[2.],[2],0.375,0.6810123699951205
5841,[3.],[3],0.4375,0.6800152367503394
5842,[4.],[4],0.0625,0.6757773092952263
5843,[5.],[5],0.1875,0.6807461464829451
5844,[6.],[6],0.0,0.6804581855188965
5845,[4.],[7],0.25,0.6810991989746954
5846,[2.],[8],0.5625,0.6808676659699723
5847,[0.],[0],0.0625,0.681603403244236
5848,[1.],[1],0.0,0.6821595959754944
5849,[2.],[2],0.0625,0.6815386554817143
5850,[3.],[3],0.0,0.6800196057220541
5851,[4.],[4],0.375,0.6814297476252815
5852,[5.],[5],0.0625,0.6817552827162081
5853,[6.],[6],0.0,0.6818886360764869
5854,[4.],[7],0.1875,0.6813063719950732
5855,[1.],[8],0.625,0.6815619737808913
5856,[4.],[9],0.25,0.6745424166613596
5857,[3.],[8],0.625,0.6813801944745268
5858,[4.],[7],0.0625,0.67572639618024
5859,[1.],[1],0.0,0.6822357332179546
5860,[3.],[3],0.0,0.6814501810363041
5861,[3.],[7],0.625,0.681579202053166
5862,[5.],[5],0.125,0.681425760024149
5863,[2.],[2],0.0,0.6806353562004626
5864,[2.],[8],0.5,0.6815965096336618
5865,[0.],[0],0.0,0.6815975934226126
5866,[4.],[7],0.0625,0.6811815318081121
5867,[5.],[5],0.1875,0.6814978386872013
5868,[4.],[9],0.125,0.6813843736523448
5869,[4.],[9],0.1875,0.6814885465370787
5870,[0.],[0],0.4375,0.6812847459187918
5871,[4.],[9],0.0625,0.681819146860935
5872,[1.],[1],0.0,0.6823157800785057
5873,[1.],[1],0.0,0.6822092518095857
5874,[5.],[5],0.3125,0.6816214428126821
5875,[2.],[8],0.5625,0.6817963489357676
5876,[2.],[8],0.625,0.6812410028264148
5877,[6.],[6],0.4375,0.6818889102943894
5878,[3.],[3],0.125,0.6811969729662646
5879,[2.],[2],0.1875,0.6806576433406497
5880,[1.],[1],0.0,0.6822954116579001
5881,[3.],[8],0.6875,0.6815092725464705
5882,[3.],[3],0.125,0.6810654483390451
5883,[2.],[2],0.0,0.6812554158289507
5884,[6.],[6],0.0,0.6815732470144397
5885,[5.],[5],0.0625,0.6817110187771404
5886,[6.],[6],0.0,0.6816439484952292
5887,[0.],[7],0.5,0.6806725523643544
5888,[0.],[4],0.5,0.6810892291597485
5889,[1.],[1],0.0,0.6823803413987966
5890,[0.],[0],0.1875,0.6819469868982014
5891,[5.],[5],0.5,0.681624559857805
5892,[3.],[3],0.0625,0.6817991364073446
5893,[1.],[1],0.0,0.6823185470238341
5894,[4.],[9],0.375,0.6755435255664595
5895,[2.],[2],0.0625,0.6814718800837994
5896,[1.],[1],0.0,0.6822680875177173
5897,[4.],[9],0.4375,0.6452882388945743
5898,[6.],[6],0.0,0.6816149156390298
5899,[0.],[0],0.0,0.6818842238360457
5900,[4.],[4],0.0,0.6817478295704686
5901,[6.],[6],0.0,0.6818700730907072
5902,[1.],[1],0.0,0.6823180939808222
5903,[4.],[7],0.125,0.679424664234348
5904,[3.],[3],0.25,0.6818111439097313
5905,[2.],[8],0.5,0.6813301483201986
5906,[4.],[7],0.1875,0.681711416239338
5907,[2.],[2],0.125,0.6814566443971759
5908,[4.],[9],0.125,0.6779754475977009
5909,[6.],[6],0.0,0.6815697102011877
5910,[5.],[5],0.0625,0.6815508840686146
5911,[2.],[8],0.5625,0.6815857535162552
5912,[3.],[3],0.375,0.6812010610809586
5913,[5.],[5],0.375,0.68006815477465
5914,[4.],[7],0.0,0.6767822024786436
5915,[1.],[1],0.0,0.682392132964472
5916,[6.],[6],0.25,0.678828196546596
5917,[1.],[1],0.0,0.6823912480639388
5918,[0.],[0],0.5,0.6812860167138033
5919,[4.],[9],0.3125,0.6778269092891025
5920,[6.],[6],0.0625,0.6820276584810993
5921,[2.],[2],0.125,0.6817189921338138
5922,[5.],[5],0.5,0.680970411428003
5923,[4.],[4],0.125,0.6816183405623285
5924,[2.],[2],0.0,0.6816723750579328
5925,[3.],[3],0.0,0.6820994117671697
5926,[4.],[4],0.1875,0.6819127410203947
5927,[4.],[4],0.1875,0.6815561588275655
5928,[6.],[6],0.0,0.6789341357607461
5929,[0.],[0],0.0,0.6815758206328438
5930,[0.],[0],0.0,0.681712917096532
5931,[2.],[2],0.3125,0.6811769644823004
5932,[0.],[0],0.0,0.6807039463374986
5933,[1.],[1],0.0,0.6820595356441248
5934,[2.],[2],0.375,0.681512398310421
5935,[3.],[3],0.125,0.6816727678480298
5936,[4.],[4],0.3125,0.6809752076234684
5937,[3.],[5],0.5,0.681854977138051
5938,[6.],[6],0.125,0.6803774668755505
5939,[4.],[7],0.5625,0.6712602703289284
5940,[3.],[8],0.5625,0.6809007783252584
5941,[4.],[9],0.375,0.0
5942,[0.],[0],0.0,0.6810725382488446
5943,[1.],[1],0.0,0.6819096813710553
5944,[2.],[2],0.5625,0.6799468156859692
5945,[3.],[3],0.0,0.6815030528785424
5946,[4.],[4],0.0,0.6815816837811914
5947,[5.],[5],0.0625,0.6813494445076614
5948,[6.],[6],0.1875,0.6809577068792533
5949,[3.],[7],0.5625,0.6590206265972596
5950,[3.],[8],0.5625,0.6817329380579037
5951,[4.],[9],0.4375,0.08250933556185289
5952,[0.],[0],0.0,0.6813727976691423
5953,[1.],[1],0.0,0.6818828046097095
5954,[2.],[2],0.0,0.6781526925104692
5955,[3.],[3],0.5625,0.6800240949380755
5956,[4.],[4],0.0,0.6813303767980685
5957,[5.],[5],0.0625,0.6814736506535708
5958,[6.],[6],0.0,0.6752904114243383
5959,[3.],[7],0.5,0.6778766429073503
5960,[0.],[8],0.625,0.6816088341137633
5961,[3.],[9],0.5625,2.533854880028149e-22
5962,[3.],[8],0.625,0.681111668483669
5963,[6.],[6],0.0625,0.6815566511493458
5964,[5.],[5],0.25,0.6810801093094788
5965,[0.],[0],0.0,0.6802296993897041
5966,[6.],[6],0.0,0.6811267103283759
5967,[2.],[8],0.625,0.6814993050690205
5968,[4.],[9],0.0625,0.0005228376740473888
5969,[4.],[4],0.0625,0.6815661731977303
5970,[1.],[1],0.0,0.6819276077906316
5971,[4.],[9],0.25,0.669088294386853
5972,[5.],[5],0.4375,0.6814725353341963
5973,[3.],[3],0.625,0.681158845499325
5974,[0.],[0],0.0625,0.6816429554065302
5975,[4.],[4],0.3125,0.680865517932217
5976,[4.],[8],0.5625,0.6813105306761347
5977,[4.],[9],0.375,1.2954233848663667e-07
5978,[1.],[1],0.0625,0.6819526614308823
5979,[4.],[4],0.0,0.6746771550317405
5980,[0.],[0],0.25,0.6811857887026614
5981,[5.],[5],0.3125,0.6815893857569808
5982,[3.],[5],0.4375,0.6813137575268853
5983,[2.],[2],0.5,0.6812526217681486
5984,[1.],[1],0.0,0.6818796486954352
5985,[5.],[5],0.5,0.6811936581916427
5986,[4.],[4],0.0625,0.6771289403913032
5987,[0.],[0],0.1875,0.6811361262590337
5988,[4.],[7],0.5625,0.2080772700524594
5989,[6.],[6],0.1875,0.6820941885557055
5990,[0.],[0],0.0,0.6810255873599049
5991,[1.],[1],0.0,0.6822755743323029
5992,[3.],[7],0.625,0.005832645282231974
5993,[0.],[0],0.0,0.6810373008580554
5994,[6.],[6],0.0,0.6814842550165974
5995,[3.],[8],0.75,0.6815489557135546
5996,[4.],[9],0.375,0.00186372978576217
5997,[5.],[5],0.4375,0.6814085472066235
5998,[1.],[1],0.1875,0.6817385418010821
5999,[0.],[7],0.6875,0.002208924202988095
6000,[4.],[9],0.1875,0.6702973983251019
6001,[3.],[8],0.4375,0.6817125549403953
6002,[6.],[6],0.5,0.6815628772253743
6003,[0.],[0],0.0,0.6808528772664524
6004,[4.],[8],0.3125,0.6813942858899644
6005,[1.],[1],0.0625,0.6815634486879857
6006,[1.],[7],0.5625,0.6814217514465077
6007,[5.],[7],0.625,0.6148086379412097
6008,[1.],[1],0.25,0.6819819953789911
6009,[3.],[3],0.25,0.6814404738798968
6010,[2.],[2],0.125,0.6809857442284979
6011,[3.],[3],0.4375,0.6811409768314601
6012,[1.],[1],0.0,0.6821008897105144
6013,[4.],[4],0.0,0.6813514461892127
6014,[2.],[2],0.0,0.6786423075392054
6015,[0.],[0],0.3125,0.6799691432508427
6016,[0.],[0],0.0,0.6806594571142286
6017,[3.],[7],0.4375,0.6814127760113787
6018,[2.],[8],0.6875,0.681270051684455
6019,[4.],[4],0.375,0.6803584117147268
6020,[6.],[6],0.375,0.6745020969795704
6021,[4.],[4],0.125,0.6817254279246916
6022,[4.],[9],0.125,0.011085917603615098
6023,[3.],[3],0.5625,0.6818493575715865
6024,[3.],[8],0.5625,0.6813307982540231
6025,[4.],[4],0.0,0.6799949107659218
6026,[3.],[7],0.625,0.6546487722291782
6027,[2.],[2],0.375,0.6813342617351505
6028,[5.],[5],0.3125,0.6816709008415544
6029,[6.],[6],0.25,0.6813596393165748
6030,[3.],[3],0.4375,0.6797543552070977
6031,[6.],[6],0.1875,0.6810874148204368
6032,[4.],[9],0.5625,3.5445706139130587e-19
6033,[6.],[6],0.125,0.6818194188448966
6034,[3.],[3],0.0625,0.681784256724531
6035,[0.],[2],0.4375,0.6815268869627342
6036,[2.],[2],0.0625,0.6806751366641165
6037,[4.],[4],0.375,0.6795605530751444
6038,[6.],[6],0.1875,0.6810203574282632
6039,[4.],[9],0.375,0.6727546746564799
6040,[0.],[0],0.0625,0.6815602804103029
6041,[2.],[2],0.0625,0.6803291848202478
6042,[3.],[5],0.4375,0.6804980832072612
6043,[3.],[5],0.375,0.6817711793921963
6044,[1.],[1],0.0,0.6819438029379974
6045,[3.],[3],0.3125,0.6805970821465626
6046,[3.],[3],0.25,0.6814672336736918
6047,[4.],[9],0.3125,1.4404500884170403e-13
6048,[3.],[7],0.625,0.6814938086149743
6049,[3.],[8],0.625,0.6817538444864686
6050,[4.],[7],0.5,0.6754061539683869
6051,[2.],[2],0.0625,0.6814287343057361
6052,[2.],[2],0.0625,0.6806310771586975
6053,[5.],[5],0.4375,0.6803234529700721
6054,[4.],[7],0.5,0.6646116394460612
6055,[4.],[9],0.1875,0.6649462509743387
6056,[3.],[8],0.5,0.681555397943469
6057,[2.],[2],0.3125,0.6802763894012374
6058,[1.],[1],0.0,0.682168905392951
6059,[5.],[3],0.5625,0.681427243337601
6060,[1.],[1],0.0,0.6820842737592732
6061,[3.],[3],0.0,0.6816145134524932
6062,[0.],[0],0.0,0.6812038182180421
6063,[1.],[1],0.0625,0.6821841683863805
6064,[2.],[2],0.0625,0.6808995714413137
6065,[3.],[3],0.625,0.6802456558268744
6066,[4.],[4],0.125,0.6806487440547474
6067,[5.],[5],0.125,0.6811293332612777
6068,[6.],[6],0.0,0.6799760676999218
6069,[4.],[7],0.625,0.6713310015019262
6070,[0.],[8],0.5625,0.6815738267443497
6071,[3.],[9],0.75,0.6806269751613516
6072,[0.],[0],0.0625,0.6814270813650907
6073,[1.],[1],0.1875,0.6820899553207695
6074,[2.],[2],0.0625,0.6807561883631282
6075,[3.],[3],0.3125,0.6811829804219551
6076,[4.],[4],0.0,0.6805774300559556
6077,[5.],[5],0.0625,0.6811814211211693
6078,[6.],[6],0.0,0.6807716684383031
6079,[4.],[7],0.5625,0.6737350943088213
6080,[2.],[8],0.625,0.6811991822934752
6081,[0.],[9],0.5625,0.6810090745598306
6082,[0.],[0],0.1875,0.6812802543158548
6083,[1.],[1],0.0,0.6821296834353127
6084,[2.],[2],0.1875,0.6813228389801652
6085,[3.],[3],0.375,0.6807592304315864
6086,[4.],[4],0.0,0.6807955055797504
6087,[5.],[5],0.0625,0.6794410160239307
6088,[6.],[6],0.0,0.6812864847804102
6089,[4.],[7],0.5625,0.6783792545344374
6090,[3.],[8],0.6875,0.6810256787998769
6091,[0.],[9],0.5625,0.6803152180025764
6092,[1.],[1],0.0,0.6822284135189135
6093,[2.],[2],0.125,0.6816734757846107
6094,[6.],[6],0.0,0.6817355089320901
6095,[5.],[5],0.0,0.6811557428182147
6096,[3.],[3],0.1875,0.6809575598619688
6097,[0.],[0],0.0,0.681262926467486
6098,[3.],[7],0.5,0.6735250222689545
6099,[0.],[0],0.0,0.6805469333056006
6100,[4.],[4],0.0625,0.680865815109733
6101,[1.],[1],0.0,0.6820512355755836
6102,[4.],[4],0.0,0.6815259059773537
6103,[3.],[3],0.3125,0.6800691885491317
6104,[6.],[6],0.0,0.6811492285084157
6105,[3.],[7],0.3125,0.6762438530910135
6106,[2.],[2],0.0,0.6795236587855835
6107,[3.],[3],0.0625,0.6815876733451761
6108,[1.],[1],0.0,0.6822186386959106
6109,[2.],[2],0.25,0.6807104217078673
6110,[1.],[1],0.0,0.6821541281408585
6111,[2.],[2],0.0,0.6809357677362389
6112,[0.],[9],0.5625,0.6815130774904155
6113,[6.],[6],0.0,0.6815509130351488
6114,[0.],[0],0.0,0.6814441373256314
6115,[1.],[1],0.0,0.6820927737286008
6116,[3.],[3],0.25,0.6815791227190356
6117,[0.],[0],0.125,0.6810561342992628
6118,[2.],[2],0.0,0.6791994385293205
6119,[4.],[7],0.625,0.6770151464353559
6120,[5.],[5],0.0625,0.6811255478615738
6121,[4.],[7],0.4375,0.6794724448177687
6122,[6.],[6],0.0,0.6816180505645096
6123,[2.],[2],0.0,0.6811241873879614
6124,[2.],[9],0.6875,0.6811514808880773
6125,[1.],[1],0.0,0.6822749416121354
6126,[5.],[9],0.6875,0.681621748113765
6127,[0.],[0],0.0,0.6811932216752006
6128,[6.],[6],0.0,0.6812181667309176
6129,[0.],[0],0.0,0.6811762304420236
6130,[6.],[6],0.0625,0.6801964028076021
6131,[0.],[0],0.0,0.6812613353704661
6132,[2.],[2],0.0,0.6816087547948417
6133,[0.],[0],0.0,0.6815269106140849
6134,[6.],[6],0.0,0.6817974064073326
6135,[1.],[1],0.0,0.6821158872289625
6136,[5.],[5],0.125,0.6803124551009642
6137,[2.],[8],0.6875,0.6815749977037382
6138,[4.],[4],0.0,0.6815812349569768
6139,[2.],[3],0.5625,0.6806478833865032
6140,[0.],[0],0.0,0.6803814910260733
6141,[1.],[1],0.0,0.6820801314343268
6142,[5.],[5],0.0625,0.6818063006155584
6143,[4.],[4],0.0625,0.6816607407381603
6144,[4.],[4],0.0,0.6814606620906009
6145,[0.],[8],0.6875,0.6816343979035256
6146,[5.],[5],0.125,0.6802593502301595
6147,[4.],[7],0.3125,0.6777694431987048
6148,[5.],[5],0.0,0.6804783995323808
6149,[4.],[7],0.5625,0.6690670868370775
6150,[0.],[8],0.6875,0.6812851479781861
6151,[3.],[3],0.25,0.6816170988584676
6152,[4.],[4],0.0,0.6817893616405057
6153,[2.],[8],0.625,0.6807325645509966
6154,[3.],[8],0.375,0.6813550698250239
6155,[5.],[5],0.1875,0.6816779392318717
6156,[2.],[2],0.0,0.6809133189211031
6157,[2.],[9],0.625,0.6814902512950529
6158,[3.],[7],0.3125,0.6801067654204253
6159,[1.],[1],0.0,0.682211439918943
6160,[3.],[3],0.1875,0.6811375922333469
6161,[2.],[8],0.625,0.6807274727048067
6162,[1.],[1],0.0,0.6822992820226642
6163,[0.],[0],0.0,0.6811112319061778
6164,[4.],[7],0.5,0.6592423117267983
6165,[5.],[5],0.125,0.6815119513424185
6166,[2.],[9],0.5625,0.6785222621703534
6167,[6.],[6],0.0,0.6809449034236649
6168,[0.],[9],0.75,0.6807850065174268
6169,[4.],[4],0.0,0.6809718013368259
6170,[3.],[7],0.625,0.6740846237118352
6171,[2.],[7],0.5,0.6604511826024432
6172,[0.],[9],0.5625,0.6812665443584051
6173,[2.],[9],0.5,0.6810616509950156
6174,[3.],[3],0.25,0.6813860129985221
6175,[4.],[4],0.0,0.6816821212260835
6176,[4.],[4],0.0,0.6810610706786723
6177,[3.],[3],0.0,0.6810405842337544
6178,[2.],[8],0.6875,0.681324075948362
6179,[6.],[6],0.125,0.6810700799945013
6180,[2.],[2],0.0,0.6807728935316065
6181,[0.],[0],0.125,0.6810207261755683
6182,[1.],[1],0.0,0.6822439403862791
6183,[2.],[2],0.0,0.6816053795622727
6184,[3.],[3],0.125,0.6815085126862651
6185,[4.],[4],0.0,0.6815570093401531
6186,[5.],[5],0.0625,0.6815797199779827
6187,[6.],[6],0.0,0.6814019928699284
6188,[4.],[7],0.0,0.6807929112112251
6189,[3.],[8],0.5,0.6813499446343555
6190,[4.],[9],0.25,0.6752861876416926
6191,[0.],[0],0.0,0.6812236941905698
6192,[1.],[1],0.0,0.6822601525450895
6193,[2.],[2],0.0,0.6815677132565119
6194,[3.],[3],0.25,0.6816610849058238
6195,[4.],[4],0.0,0.6809413542050935
6196,[5.],[5],0.0,0.681678910872126
6197,[6.],[6],0.0,0.6814864097206571
6198,[4.],[7],0.5,0.6675962612556889
6199,[3.],[8],0.375,0.6813928793004409
6200,[4.],[9],0.25,0.6750748176981651
6201,[0.],[0],0.0,0.6814151716520535
6202,[1.],[1],0.0,0.6818987705310536
6203,[2.],[2],0.0,0.681083442883078
6204,[3.],[3],0.0,0.6818035698606261
6205,[4.],[4],0.0,0.6811176758069574
6206,[5.],[5],0.0625,0.6804977787152001
6207,[6.],[6],0.0,0.6815735386171086
6208,[4.],[7],0.375,0.6631509367914954
6209,[3.],[8],0.4375,0.6815581417150273
6210,[4.],[9],0.5625,0.6666677912053836
6211,[0.],[0],0.0,0.6815582655777456
6212,[3.],[8],0.375,0.6817618834886607
6213,[3.],[3],0.0,0.681578074579113
6214,[4.],[9],0.125,0.6786059540520528
6215,[5.],[5],0.25,0.6811724121426437
6216,[5.],[5],0.0,0.6815778065205428
6217,[2.],[2],0.0,0.681622657954711
6218,[6.],[6],0.0,0.6814180511172129
6219,[3.],[8],0.5,0.6818173943794926
6220,[4.],[4],0.0,0.6817973934886483
6221,[4.],[9],0.25,0.6769871719055518
6222,[1.],[1],0.0,0.6822796459904152
6223,[4.],[7],0.3125,0.678459728938648
6224,[1.],[1],0.0,0.6821389768652157
6225,[2.],[2],0.0,0.6816892782149235
6226,[3.],[3],0.0,0.6815605162175371
6227,[5.],[5],0.4375,0.6810513211788046
6228,[3.],[9],0.5,0.6795153671656315
6229,[6.],[6],0.0,0.6818625562642399
6230,[4.],[9],0.5,0.6816974160715821
6231,[1.],[1],0.0,0.6822826367273219
6232,[1.],[1],0.0,0.6821263272584248
6233,[1.],[1],0.0,0.6821927767586047
6234,[2.],[2],0.0,0.6811874546554938
6235,[4.],[9],0.25,0.6789273253000587
6236,[5.],[5],0.0,0.6816275657183438
6237,[6.],[6],0.0625,0.6816695287205466
6238,[3.],[8],0.625,0.6812327971427283
6239,[1.],[1],0.0,0.6820806621554454
6240,[2.],[2],0.0,0.6803115396633567
6241,[0.],[0],0.0625,0.6818303433003478
6242,[4.],[7],0.375,0.6675664093230553
6243,[0.],[7],0.4375,0.6813832014644337
6244,[5.],[5],0.0625,0.6817525507045444
6245,[3.],[8],0.5625,0.6816043120738662
6246,[2.],[2],0.0,0.6804330376220664
6247,[4.],[9],0.5,0.6811385044114945
6248,[2.],[8],0.3125,0.6816125006927995
6249,[4.],[9],0.125,0.6816237634964801
6250,[0.],[0],0.0,0.6816977268335798
6251,[4.],[4],0.0,0.682057351090712
6252,[6.],[6],0.0625,0.6818649467458513
6253,[4.],[7],0.5,0.6779010952306362
6254,[1.],[1],0.0,0.6822223664692151
6255,[3.],[3],0.0,0.6817436179842876
6256,[4.],[4],0.0,0.6816396161805066
6257,[5.],[5],0.0,0.6811572880799734
6258,[6.],[6],0.0,0.6817048544340899
6259,[0.],[0],0.0,0.6811607666094943
6260,[3.],[3],0.0,0.6809685686823441
6261,[6.],[6],0.0,0.6816000732744479
6262,[3.],[8],0.5625,0.6810064266186547
6263,[0.],[7],0.4375,0.6788619723711283
6264,[0.],[0],0.0,0.6807311080270887
6265,[4.],[4],0.0,0.6817596519891053
6266,[2.],[2],0.0,0.6813867830191511
6267,[4.],[7],0.25,0.6740243316470941
