sample,prediction,true_label,uncertainty,confidence
4985,[2.],[2],0.25,0.5000004432787064
4986,[8.],[8],0.3125,0.5000004434322499
4987,[4.],[4],0.25,0.5000004434322892
4988,[9.],[9],0.125,0.500000443443605
4989,[9.],[9],0.0625,0.5000004434739925
4990,[1.],[3],0.6875,0.5000004434759455
4991,[7.],[7],0.0,0.5000004434997439
4992,[0.],[0],0.0,0.5000004433228574
4993,[7.],[7],0.0,0.5000004434560021
4994,[7.],[7],0.0,0.5000004433879581
4995,[2.],[2],0.0,0.5000004434630391
4996,[3.],[3],0.0625,0.5000004433340024
4997,[2.],[2],0.3125,0.5000004434146774
4998,[4.],[4],0.3125,0.5000004434784074
4999,[0.],[0],0.0,0.50000044315549
5000,[3.],[3],0.0625,0.5000004434485569
5001,[4.],[9],0.6875,0.500000443468574
5002,[9.],[9],0.0,0.5000004434359386
5003,[8.],[8],0.0,0.5000004433263046
5004,[4.],[4],0.0,0.5000004434308505
5005,[1.],[1],0.0,0.500000443503884
5006,[0.],[0],0.125,0.5000004433880032
5007,[6.],[6],0.125,0.5000004433539055
5008,[0.],[0],0.0625,0.5000004433287162
5009,[9.],[9],0.1875,0.5000004434597648
5010,[6.],[6],0.0,0.5000004434046809
5011,[8.],[8],0.1875,0.5000004434638717
5012,[6.],[6],0.0,0.5000004433539192
5013,[1.],[1],0.0,0.5000004435139602
5014,[1.],[1],0.0,0.5000004435099802
5015,[9.],[9],0.3125,0.5000004434541344
5016,[8.],[8],0.0,0.5000004434078561
5017,[9.],[9],0.0625,0.5000004433734557
5018,[2.],[2],0.0,0.5000004432993113
5019,[3.],[3],0.3125,0.500000443444324
5020,[5.],[5],0.5,0.5000004434686212
5021,[5.],[5],0.0625,0.50000044335433
5022,[9.],[9],0.0,0.5000004434365628
5023,[4.],[4],0.0625,0.5000004434066343
5024,[2.],[2],0.0625,0.5000004433280393
5025,[1.],[1],0.0,0.5000004434967033
5026,[9.],[9],0.25,0.5000004434486123
5027,[4.],[4],0.0,0.500000443479447
5028,[3.],[3],0.0,0.500000443427344
5029,[9.],[9],0.0,0.5000004434596103
5030,[6.],[6],0.0,0.5000004433571857
5031,[0.],[0],0.0,0.5000004433698972
5032,[4.],[4],0.0,0.5000004434687308
5033,[0.],[0],0.0,0.5000004433848427
5034,[6.],[6],0.0,0.5000004434431295
5035,[0.],[0],0.125,0.500000443389173
5036,[1.],[1],0.0,0.5000004434984885
5037,[2.],[2],0.125,0.5000004430704978
5038,[3.],[3],0.125,0.5000004434334524
5039,[4.],[4],0.0,0.5000004434508691
5040,[7.],[7],0.0,0.5000004434611364
5041,[8.],[8],0.0,0.5000004434715354
5042,[9.],[9],0.1875,0.5000004434192119
5043,[0.],[0],0.0,0.5000004433595517
5044,[1.],[1],0.0,0.5000004434875022
5045,[2.],[2],0.0625,0.5000004432985534
5046,[3.],[3],0.6875,0.5000004433853023
5047,[4.],[4],0.125,0.5000004434757271
5048,[7.],[7],0.0625,0.5000004433006293
5049,[8.],[8],0.0,0.5000004434469567
5050,[9.],[9],0.0,0.5000004434775998
5051,[0.],[0],0.4375,0.5000004433687526
5052,[1.],[1],0.0,0.5000004435144321
5053,[2.],[2],0.3125,0.5000004433545127
5054,[3.],[3],0.5,0.5000004433382375
5055,[4.],[4],0.25,0.5000004434210357
5056,[5.],[5],0.125,0.5000004433812906
5057,[6.],[6],0.0,0.500000443371757
5058,[7.],[7],0.0,0.5000004431128252
5059,[8.],[8],0.0,0.5000004434107382
5060,[9.],[9],0.0,0.5000004434493767
5061,[8.],[8],0.0625,0.5000004434487367
5062,[3.],[3],0.25,0.5000004434625136
5063,[4.],[4],0.0,0.500000443483692
5064,[7.],[7],0.0,0.5000004434824579
5065,[8.],[8],0.5,0.500000443475733
5066,[6.],[6],0.1875,0.5000004434382739
5067,[2.],[3],0.6875,0.5000004433691316
5068,[4.],[4],0.6875,0.5000004434688844
5069,[0.],[0],0.0,0.5000004433653157
5070,[9.],[9],0.0,0.5000004434486537
5071,[7.],[7],0.0,0.5000004433345582
5072,[1.],[1],0.0,0.5000004435080226
5073,[9.],[9],0.0,0.500000443438331
5074,[3.],[3],0.125,0.5000004433500587
5075,[8.],[8],0.1875,0.5000004434463577
5076,[4.],[4],0.0,0.5000004434477675
5077,[7.],[7],0.0,0.5000004434613002
5078,[3.],[3],0.75,0.5000004432190218
5079,[0.],[0],0.0,0.5000004433694689
5080,[9.],[9],0.0625,0.5000004434524088
5081,[1.],[1],0.1875,0.5000004435104323
5082,[4.],[4],0.125,0.5000004434020516
5083,[5.],[5],0.25,0.5000004432551478
5084,[4.],[4],0.1875,0.5000004434588917
5085,[6.],[6],0.0625,0.5000004433814308
5086,[2.],[2],0.5,0.5000004433861264
5087,[0.],[0],0.0,0.5000004432443022
5088,[6.],[6],0.25,0.5000004433414871
5089,[2.],[2],0.125,0.5000004431325041
5090,[1.],[1],0.0625,0.5000004434906308
5091,[1.],[1],0.125,0.5000004434944604
5092,[1.],[1],0.0625,0.500000443501238
5093,[1.],[1],0.375,0.5000004434802389
5094,[7.],[7],0.0,0.5000004434025794
5095,[2.],[2],0.0,0.5000004433512183
5096,[4.],[4],0.0,0.5000004434404809
5097,[7.],[7],0.0,0.5000004431323639
5098,[5.],[5],0.1875,0.5000004433997115
5099,[2.],[2],0.0625,0.5000004434344635
5100,[9.],[9],0.0,0.500000443454333
5101,[4.],[4],0.0,0.5000004434681471
5102,[5.],[5],0.125,0.5000004434319203
5103,[8.],[8],0.1875,0.5000004434258175
5104,[4.],[4],0.0,0.5000004434264016
5105,[2.],[2],0.1875,0.500000443292661
5106,[9.],[9],0.0,0.5000004434458704
5107,[7.],[7],0.0,0.5000004434519404
5108,[0.],[0],0.125,0.5000004433724161
5109,[0.],[0],0.0,0.5000004433780085
5110,[7.],[7],0.0,0.5000004434053351
5111,[5.],[5],0.1875,0.5000004433871976
5112,[1.],[1],0.0,0.5000004434413352
5113,[1.],[1],0.0,0.5000004435097732
5114,[7.],[7],0.0,0.5000004434519257
5115,[6.],[6],0.125,0.500000443422094
5116,[6.],[6],0.0,0.5000004433104114
5117,[6.],[6],0.0625,0.5000004434034573
5118,[8.],[8],0.0625,0.5000004434186119
5119,[2.],[2],0.0625,0.500000443413905
5120,[2.],[2],0.0,0.5000004433717201
5121,[7.],[7],0.0625,0.5000004434641768
5122,[7.],[7],0.0,0.5000004434155269
5123,[4.],[4],0.0,0.5000004434107523
5124,[0.],[0],0.0,0.5000004433878575
5125,[2.],[2],0.0625,0.5000004433423391
5126,[4.],[4],0.0,0.5000004434564123
5127,[2.],[2],0.3125,0.5000004434268019
5128,[1.],[1],0.0,0.5000004435214159
5129,[8.],[8],0.0625,0.5000004434282136
5130,[9.],[9],0.0,0.5000004434903019
5131,[6.],[6],0.0625,0.5000004434303109
5132,[1.],[1],0.0,0.500000443505555
5133,[0.],[0],0.0,0.5000004433437563
5134,[5.],[5],0.375,0.5000004433348019
5135,[9.],[9],0.375,0.5000004434020806
5136,[6.],[6],0.125,0.5000004418969478
5137,[9.],[9],0.0,0.5000004434626403
5138,[8.],[8],0.125,0.5000004432769517
5139,[0.],[0],0.0,0.5000004434136196
5140,[2.],[3],0.75,0.5000004433186053
5141,[0.],[0],0.0,0.500000443254779
5142,[8.],[8],0.0625,0.5000004433806543
5143,[3.],[3],0.3125,0.5000004433589386
5144,[9.],[9],0.0,0.5000004434699606
5145,[6.],[6],0.3125,0.50000044339848
5146,[3.],[3],0.375,0.5000004423092947
5147,[0.],[0],0.0625,0.5000004434019114
5148,[1.],[1],0.0,0.5000004434873537
5149,[2.],[2],0.0625,0.5000004433049798
5150,[3.],[3],0.0,0.5000004432134206
5151,[4.],[4],0.0,0.500000443423211
5152,[5.],[5],0.0625,0.5000004433247454
5153,[6.],[6],0.0,0.500000443046227
5154,[7.],[7],0.0,0.5000004434832613
5155,[0.],[0],0.4375,0.500000443307187
5156,[1.],[1],0.0,0.5000004435058891
5157,[2.],[2],0.375,0.5000004426000978
5158,[3.],[3],0.0625,0.5000004430800916
5159,[9.],[4],0.375,0.5000004434200264
5160,[5.],[5],0.0625,0.5000004434291535
5161,[6.],[6],0.0,0.5000004433057224
5162,[7.],[7],0.0,0.5000004434677701
5163,[8.],[8],0.0625,0.5000004433722927
5164,[9.],[9],0.0,0.5000004434517188
5165,[6.],[0],0.75,0.500000443269099
5166,[1.],[1],0.0,0.5000004435025284
5167,[2.],[2],0.3125,0.5000004433276678
5168,[3.],[3],0.0625,0.5000004433941273
5169,[4.],[4],0.0,0.5000004434547646
5170,[5.],[5],0.0625,0.5000004433422953
5171,[6.],[6],0.0625,0.5000004433782811
5172,[7.],[7],0.0,0.5000004434467988
5173,[8.],[8],0.0,0.5000004433281107
5174,[5.],[5],0.0,0.5000004434690964
5175,[4.],[4],0.0,0.500000443480888
5176,[8.],[8],0.5625,0.5000004433155768
5177,[7.],[7],0.0,0.5000004434886156
5178,[4.],[4],0.0,0.500000443486473
5179,[7.],[7],0.0,0.5000004433367308
5180,[7.],[7],0.0,0.5000004434639255
5181,[3.],[3],0.0,0.5000004434333312
5182,[9.],[9],0.0625,0.5000004434885761
5183,[8.],[8],0.3125,0.5000004433722802
5184,[8.],[8],0.125,0.5000004434007307
5185,[3.],[3],0.125,0.5000004434668244
5186,[1.],[1],0.0,0.5000004435110643
5187,[5.],[5],0.0625,0.5000004434140952
5188,[8.],[8],0.0625,0.5000004433951857
5189,[2.],[2],0.125,0.5000004433704244
5190,[7.],[7],0.0,0.5000004434518451
5191,[4.],[4],0.1875,0.5000004433545984
5192,[2.],[2],0.0,0.5000004432440436
5193,[1.],[1],0.0,0.5000004435123553
5194,[5.],[5],0.25,0.5000004434237293
5195,[4.],[4],0.0,0.5000004434421047
5196,[5.],[5],0.0625,0.5000004434290857
5197,[5.],[5],0.0625,0.5000004433959249
5198,[8.],[8],0.0625,0.5000004433584405
5199,[6.],[6],0.4375,0.5000004433204132
5200,[4.],[4],0.0,0.5000004434617341
5201,[4.],[4],0.3125,0.5000004433842824
5202,[4.],[4],0.0625,0.5000004434141176
5203,[1.],[1],0.0,0.5000004435175583
5204,[8.],[8],0.0625,0.5000004434180032
5205,[7.],[7],0.1875,0.5000004433706841
5206,[5.],[5],0.0625,0.5000004427422686
5207,[5.],[5],0.125,0.500000443307443
5208,[1.],[1],0.0,0.5000004435145684
5209,[6.],[8],0.75,0.5000004430436483
5210,[9.],[9],0.375,0.5000004433914828
5211,[1.],[1],0.0,0.5000004435199703
5212,[3.],[3],0.1875,0.5000004433896953
5213,[6.],[6],0.125,0.5000004433459935
5214,[3.],[3],0.0,0.5000004434709954
5215,[3.],[3],0.0625,0.5000004434365133
5216,[2.],[2],0.0,0.5000004431377946
5217,[2.],[2],0.4375,0.5000004434820678
5218,[6.],[6],0.125,0.5000004432069018
5219,[9.],[9],0.0,0.5000004434527503
5220,[9.],[9],0.0,0.5000004434664372
5221,[0.],[6],0.25,0.5000004430693425
5222,[5.],[5],0.125,0.5000004434591022
5223,[5.],[5],0.125,0.5000004434111126
5224,[3.],[3],0.1875,0.5000004434209617
5225,[3.],[3],0.375,0.5000004431497327
5226,[8.],[8],0.0625,0.5000004434087404
5227,[1.],[1],0.0,0.5000004434816574
5228,[6.],[6],0.4375,0.5000004433952052
5229,[5.],[5],0.0,0.5000004434281519
5230,[6.],[6],0.0,0.500000443396266
5231,[8.],[8],0.0,0.5000004433594135
5232,[1.],[1],0.0,0.5000004435196174
5233,[9.],[9],0.0,0.5000004434806197
5234,[7.],[7],0.0,0.5000004434603217
5235,[6.],[6],0.0,0.5000004433452142
5236,[8.],[8],0.0,0.5000004434205739
5237,[2.],[3],0.375,0.5000004433441195
5238,[7.],[7],0.0,0.5000004434352168
5239,[4.],[4],0.0625,0.5000004434646019
5240,[7.],[7],0.0,0.5000004434579439
5241,[0.],[0],0.0,0.5000004433836821
5242,[9.],[9],0.1875,0.5000004434833011
5243,[0.],[0],0.1875,0.5000004433772783
5244,[0.],[0],0.1875,0.5000004432832285
5245,[3.],[3],0.0,0.5000004434583563
5246,[2.],[7],0.1875,0.5000004434847983
5247,[9.],[9],0.0,0.5000004434774962
5248,[3.],[3],0.0625,0.5000004434214353
5249,[0.],[0],0.0,0.5000004433682634
5250,[2.],[2],0.4375,0.5000004433289484
5251,[0.],[0],0.125,0.5000004433589266
5252,[1.],[1],0.0,0.5000004434885285
5253,[0.],[0],0.0,0.5000004434299214
5254,[1.],[1],0.0,0.5000004435031405
5255,[0.],[0],0.0,0.5000004432597918
5256,[4.],[4],0.0,0.5000004433472917
5257,[0.],[0],0.0,0.5000004433860099
5258,[1.],[1],0.0,0.5000004434885937
5259,[0.],[0],0.0,0.5000004432464257
5260,[9.],[4],0.4375,0.5000004434085173
5261,[7.],[7],0.0,0.5000004434875422
5262,[9.],[9],0.0,0.5000004434509393
5263,[6.],[6],0.25,0.5000004433684223
5264,[2.],[2],0.0,0.5000004423358685
5265,[6.],[6],0.25,0.5000004433024393
5266,[2.],[2],0.125,0.5000004433995618
5267,[2.],[2],0.0,0.5000004433265922
5268,[9.],[9],0.375,0.5000004434150987
5269,[9.],[9],0.3125,0.5000004434426595
5270,[0.],[0],0.0625,0.5000004434408065
5271,[1.],[1],0.0,0.5000004435091289
5272,[2.],[2],0.0,0.5000004433838444
5273,[3.],[3],0.0,0.5000004433734196
5274,[4.],[4],0.0,0.5000004434464309
5275,[5.],[5],0.0,0.5000004434356652
5276,[6.],[6],0.0,0.5000004434247735
5277,[7.],[7],0.0,0.5000004434865163
5278,[9.],[8],0.5625,0.5000004434423068
5279,[9.],[9],0.0,0.5000004434437308
5280,[0.],[0],0.0,0.5000004434220601
5281,[1.],[1],0.0,0.5000004435016439
5282,[2.],[2],0.0,0.5000004433591804
5283,[3.],[3],0.3125,0.5000004433032795
5284,[4.],[4],0.0,0.5000004434351588
5285,[5.],[5],0.0625,0.5000004434005223
5286,[6.],[6],0.0,0.5000004434582827
5287,[7.],[7],0.0,0.5000004426908267
5288,[8.],[8],0.5625,0.5000004434369794
5289,[9.],[9],0.0625,0.5000004434333807
5290,[0.],[0],0.0,0.5000004434175332
5291,[1.],[1],0.0,0.5000004435053566
5292,[2.],[2],0.0,0.5000004431784988
5293,[3.],[3],0.4375,0.5000004433553192
5294,[4.],[4],0.0,0.5000004433951013
5295,[5.],[5],0.0,0.5000004434321957
5296,[6.],[6],0.0,0.5000004433705543
5297,[7.],[7],0.0,0.5000004432896333
5298,[8.],[8],0.375,0.500000443400352
5299,[9.],[9],0.0,0.5000004434424806
5300,[8.],[8],0.0625,0.5000004434859111
5301,[0.],[0],0.0625,0.5000004434431115
5302,[5.],[5],0.0,0.5000004434425459
5303,[6.],[6],0.0625,0.500000443352034
5304,[6.],[6],0.0625,0.5000004434183157
5305,[0.],[0],0.0,0.5000004434385411
5306,[8.],[8],0.0625,0.5000004434711944
5307,[0.],[0],0.0,0.5000004434595408
5308,[2.],[2],0.0625,0.5000004432450489
5309,[3.],[3],0.0,0.5000004434495843
5310,[7.],[7],0.0,0.500000443246906
5311,[9.],[9],0.125,0.5000004434734869
5312,[4.],[4],0.0625,0.5000004434465661
5313,[7.],[7],0.0,0.5000004433266284
5314,[1.],[1],0.0,0.5000004434960194
5315,[9.],[9],0.0,0.5000004434076247
5316,[1.],[1],0.0,0.5000004435001718
5317,[7.],[7],0.0,0.5000004433917205
5318,[1.],[1],0.0,0.500000443498889
5319,[4.],[4],0.0625,0.5000004433133848
5320,[0.],[0],0.125,0.5000004434212867
5321,[0.],[0],0.0,0.5000004434572186
5322,[4.],[4],0.0625,0.5000004434613349
5323,[1.],[1],0.0625,0.5000004435089964
5324,[7.],[7],0.0,0.5000004434367936
5325,[5.],[5],0.0,0.5000004434323443
5326,[7.],[7],0.0,0.5000004433955405
5327,[1.],[1],0.0,0.5000004434956915
5328,[3.],[3],0.0,0.5000004434224102
5329,[3.],[3],0.5,0.5000004434226517
5330,[3.],[3],0.0,0.500000443454733
5331,[2.],[1],0.5625,0.500000443459517
5332,[6.],[6],0.0,0.5000004434134737
5333,[9.],[9],0.0,0.5000004434316484
5334,[7.],[7],0.0,0.500000443392502
5335,[4.],[4],0.0625,0.500000443318853
5336,[3.],[3],0.0,0.5000004434508618
5337,[0.],[0],0.0,0.5000004434165675
5338,[2.],[2],0.0625,0.5000004433554944
5339,[5.],[5],0.3125,0.500000443324237
5340,[2.],[2],0.0,0.5000004432719096
5341,[6.],[6],0.0625,0.5000004434284363
5342,[0.],[0],0.0,0.5000004434252212
5343,[8.],[8],0.125,0.500000443485937
5344,[9.],[9],0.0,0.5000004434345762
5345,[4.],[4],0.0,0.500000443455872
5346,[3.],[3],0.0,0.5000004434758178
5347,[5.],[5],0.0,0.5000004434238753
5348,[4.],[4],0.5,0.5000004434150112
5349,[8.],[8],0.125,0.5000004434677908
5350,[1.],[1],0.0,0.5000004434975317
5351,[5.],[5],0.0,0.5000004434192657
5352,[9.],[9],0.0,0.5000004434543891
5353,[0.],[0],0.0,0.5000004434282951
5354,[6.],[6],0.0,0.5000004434604066
5355,[4.],[4],0.0625,0.5000004434551307
5356,[3.],[3],0.0,0.5000004434441224
5357,[6.],[6],0.0,0.5000004434272455
5358,[3.],[3],0.3125,0.5000004434469391
5359,[3.],[3],0.0,0.5000004434528782
5360,[8.],[8],0.0625,0.5000004434415036
5361,[1.],[1],0.0,0.5000004435012033
5362,[4.],[4],0.0,0.500000443490114
5363,[7.],[7],0.0,0.5000004434912716
5364,[5.],[5],0.0,0.5000004433863786
5365,[7.],[7],0.0,0.5000004433739051
5366,[2.],[2],0.0,0.5000004433122801
5367,[2.],[2],0.0625,0.5000004432753727
5368,[0.],[0],0.0,0.5000004434290508
5369,[0.],[0],0.0,0.5000004434177693
5370,[1.],[1],0.0,0.500000443498943
5371,[7.],[7],0.0,0.5000004434911608
5372,[7.],[7],0.0,0.5000004434758301
5373,[9.],[9],0.0,0.5000004434569821
5374,[5.],[5],0.0625,0.5000004434062612
5375,[9.],[9],0.0,0.5000004434935592
5376,[8.],[8],0.0625,0.5000004434440221
5377,[9.],[9],0.0,0.5000004434104123
5378,[6.],[6],0.0,0.5000004434794397
5379,[8.],[8],0.125,0.5000004434444306
5380,[8.],[8],0.4375,0.5000004434473071
5381,[2.],[2],0.0,0.5000004431986513
5382,[3.],[3],0.3125,0.5000004432348779
5383,[6.],[6],0.0,0.5000004434037597
5384,[1.],[1],0.0,0.5000004434954488
5385,[2.],[2],0.0,0.5000004430402736
5386,[9.],[9],0.0625,0.5000004434427796
5387,[8.],[8],0.0625,0.500000443491856
5388,[9.],[9],0.0,0.5000004434558435
5389,[5.],[5],0.1875,0.5000004433814054
5390,[2.],[2],0.0,0.5000004431382677
5391,[6.],[6],0.125,0.5000004434387327
5392,[2.],[2],0.0,0.5000004433802674
5393,[4.],[4],0.0,0.5000004434549452
5394,[8.],[8],0.0625,0.5000004434374963
5395,[4.],[4],0.0625,0.5000004434479156
5396,[6.],[6],0.0,0.5000004434899998
5397,[5.],[5],0.0625,0.5000004434330168
5398,[0.],[0],0.0625,0.5000004434503024
5399,[1.],[1],0.0,0.5000004435091635
5400,[5.],[5],0.125,0.5000004434144517
5401,[6.],[6],0.0625,0.5000004433892921
5402,[7.],[7],0.0,0.5000004434524025
5403,[8.],[8],0.3125,0.5000004434354339
5404,[9.],[9],0.0,0.5000004434797636
5405,[0.],[0],0.125,0.5000004432527752
5406,[1.],[1],0.1875,0.5000004435030808
5407,[2.],[2],0.0625,0.5000004432997908
5408,[3.],[3],0.0625,0.5000004432509223
5409,[4.],[4],0.625,0.5000004432474535
5410,[5.],[5],0.125,0.5000004434102004
5411,[6.],[6],0.0,0.5000004433494312
5412,[7.],[7],0.0,0.5000004434428335
5413,[8.],[8],0.125,0.5000004434296328
5414,[9.],[9],0.0,0.5000004434676735
5415,[0.],[0],0.0,0.5000004433279105
5416,[1.],[1],0.0,0.5000004434614426
5417,[2.],[2],0.0,0.5000004431103537
5418,[3.],[3],0.125,0.5000004414929707
5419,[4.],[4],0.0,0.5000004434309733
5420,[5.],[5],0.375,0.5000004433573632
5421,[6.],[6],0.1875,0.5000004433983087
5422,[7.],[7],0.0,0.5000004431904786
5423,[8.],[8],0.125,0.5000004434491611
5424,[9.],[9],0.1875,0.5000004434705311
5425,[7.],[7],0.0,0.5000004434096738
5426,[4.],[4],0.0625,0.5000004434061842
5427,[2.],[2],0.0,0.5000004433461253
5428,[0.],[0],0.0,0.5000004433206992
5429,[9.],[9],0.0,0.5000004434762244
5430,[0.],[0],0.0,0.5000004433206381
5431,[1.],[1],0.0625,0.5000004435120885
5432,[5.],[5],0.1875,0.5000004433350036
5433,[8.],[8],0.0625,0.5000004434637074
5434,[8.],[8],0.0625,0.5000004434220817
5435,[0.],[0],0.0,0.5000004434063106
5436,[2.],[2],0.0,0.500000443319997
5437,[7.],[7],0.0,0.5000004434342864
5438,[8.],[8],0.0,0.5000004434631964
5439,[4.],[4],0.0625,0.5000004434086036
5440,[4.],[4],0.0,0.5000004434393504
5441,[6.],[6],0.0,0.5000004427897601
5442,[1.],[1],0.0,0.5000004435082804
5443,[0.],[0],0.0,0.5000004433053207
5444,[4.],[4],0.25,0.5000004434442077
5445,[5.],[5],0.125,0.5000004433965612
5446,[3.],[3],0.0,0.5000004434676535
5447,[9.],[9],0.0,0.5000004434612231
5448,[4.],[4],0.0,0.500000443453305
5449,[2.],[2],0.0,0.5000004432155318
5450,[0.],[0],0.125,0.5000004431622751
5451,[5.],[5],0.0625,0.5000004434523413
5452,[0.],[0],0.0,0.5000004432619524
5453,[1.],[1],0.0,0.5000004435169714
5454,[3.],[3],0.0,0.5000004432943254
5455,[2.],[2],0.0,0.5000004433251826
5456,[9.],[9],0.0,0.5000004434554474
5457,[1.],[1],0.8125,0.5000004434790835
5458,[6.],[6],0.0625,0.5000004432880678
5459,[0.],[0],0.1875,0.5000004433070556
5460,[1.],[1],0.0,0.5000004435069867
5461,[1.],[1],0.0,0.5000004434856252
5462,[8.],[8],0.0,0.5000004434268759
5463,[0.],[0],0.0,0.500000443389526
5464,[4.],[4],0.25,0.5000004432170467
5465,[7.],[7],0.0,0.5000004433070016
5466,[7.],[7],0.0,0.500000443450306
5467,[6.],[6],0.0,0.5000004432954562
5468,[3.],[3],0.0625,0.5000004420067109
5469,[6.],[6],0.125,0.5000004433205244
5470,[0.],[0],0.0,0.5000004433454304
5471,[7.],[7],0.0,0.5000004434792626
5472,[3.],[3],0.0,0.5000004420993527
5473,[5.],[5],0.5,0.5000004434540557
5474,[4.],[4],0.0625,0.500000443310763
5475,[2.],[2],0.0,0.5000004433156506
5476,[4.],[4],0.0,0.5000004433758085
5477,[1.],[1],0.0,0.5000004435123352
5478,[8.],[8],0.0,0.5000004434597933
5479,[3.],[3],0.0,0.5000004434679395
5480,[5.],[5],0.0,0.5000004434489315
5481,[6.],[6],0.0,0.5000004433593074
5482,[7.],[7],0.0,0.5000004433388558
5483,[0.],[0],0.0625,0.5000004434214963
5484,[6.],[6],0.0,0.5000004433944565
5485,[7.],[7],0.0,0.5000004434471829
5486,[1.],[1],0.0,0.5000004434624918
5487,[2.],[2],0.0,0.5000004433305703
5488,[5.],[5],0.0,0.5000004433975678
5489,[8.],[8],0.0,0.5000004434502664
5490,[1.],[1],0.0,0.50000044350585
5491,[9.],[9],0.0,0.5000004434460609
5492,[3.],[3],0.0,0.5000004433856483
5493,[8.],[8],0.0625,0.5000004433681902
5494,[2.],[2],0.0,0.5000004432212094
5495,[8.],[8],0.0625,0.5000004433845605
5496,[7.],[7],0.0,0.5000004434458338
5497,[6.],[6],0.0,0.5000004433577704
5498,[7.],[7],0.0,0.500000443412985
5499,[1.],[1],0.5,0.5000004435021844
5500,[4.],[4],0.25,0.5000004433319554
5501,[6.],[6],0.0625,0.5000004432898426
5502,[2.],[2],0.0,0.5000004432399637
5503,[9.],[9],0.125,0.500000443384972
5504,[3.],[3],0.1875,0.5000004432544842
5505,[0.],[0],0.0,0.5000004434431813
5506,[1.],[1],0.0,0.5000004435143341
5507,[2.],[2],0.0625,0.500000443423201
5508,[3.],[3],0.0,0.5000004434630901
5509,[4.],[4],0.0625,0.5000004434708434
5510,[5.],[5],0.125,0.5000004434074093
5511,[6.],[6],0.0,0.5000004434238478
5512,[7.],[7],0.0,0.5000004434502124
5513,[0.],[0],0.0,0.5000004434236185
5514,[1.],[1],0.0625,0.5000004435062064
5515,[2.],[2],0.0625,0.500000443290339
5516,[3.],[3],0.0,0.5000004434183871
5517,[4.],[4],0.0,0.5000004434426576
5518,[5.],[5],0.125,0.5000004434235055
5519,[0.],[0],0.3125,0.5000004434790438
5520,[1.],[1],0.0,0.5000004435163886
5521,[2.],[2],0.0,0.5000004433213098
5522,[8.],[8],0.4375,0.5000004433699492
5523,[9.],[9],0.3125,0.5000004434312716
5524,[1.],[1],0.0,0.5000004435417722
5525,[4.],[4],0.25,0.5000004434201825
5526,[0.],[0],0.0,0.5000004434624068
5527,[9.],[9],0.0625,0.5000004434897963
5528,[5.],[5],0.0625,0.5000004434548855
5529,[0.],[0],0.0,0.5000004433844639
5530,[8.],[8],0.25,0.5000004434119029
5531,[0.],[0],0.0,0.5000004434156138
5532,[7.],[7],0.0,0.5000004434905881
5533,[7.],[7],0.0625,0.5000004434724272
5534,[1.],[1],0.0,0.5000004435012516
5535,[1.],[1],0.0,0.5000004435117803
5536,[2.],[2],0.125,0.5000004434622172
5537,[9.],[9],0.0,0.5000004434871904
5538,[3.],[3],0.0,0.5000004433698029
5539,[6.],[6],0.125,0.500000443394072
5540,[7.],[7],0.0,0.5000004434815378
5541,[2.],[2],0.0625,0.5000004433681028
5542,[3.],[3],0.0,0.5000004433354692
5543,[8.],[8],0.0,0.5000004434546169
5544,[1.],[1],0.0,0.500000443516603
5545,[2.],[2],0.125,0.500000443345156
5546,[9.],[9],0.125,0.5000004434351253
5547,[8.],[8],0.1875,0.5000004434394737
5548,[8.],[8],0.1875,0.5000004434581481
5549,[7.],[7],0.0,0.5000004434509348
5550,[1.],[1],0.0,0.500000443503031
5551,[7.],[7],0.0,0.5000004434645966
5552,[1.],[1],0.0625,0.500000443502379
5553,[1.],[1],0.0,0.5000004434577798
5554,[0.],[0],0.0,0.500000443449485
5555,[3.],[3],0.0,0.5000004432528371
5556,[4.],[4],0.1875,0.5000004432823599
5557,[2.],[2],0.1875,0.5000004433599899
5558,[6.],[6],0.125,0.5000004432572434
5559,[4.],[4],0.0625,0.5000004434532987
5560,[7.],[7],0.0,0.500000443417428
5561,[4.],[4],0.1875,0.5000004434001702
5562,[2.],[2],0.125,0.5000004433581229
5563,[7.],[7],0.0,0.500000443456391
5564,[4.],[4],0.625,0.5000004432314121
5565,[9.],[9],0.0,0.500000443473346
5566,[1.],[1],0.0,0.5000004435083483
5567,[0.],[0],0.0625,0.5000004433808872
5568,[6.],[6],0.0,0.5000004433284464
5569,[8.],[8],0.625,0.5000004434213541
5570,[5.],[5],0.0,0.5000004433516257
5571,[5.],[5],0.125,0.5000004432317711
5572,[5.],[5],0.0625,0.5000004433472616
5573,[3.],[3],0.3125,0.5000004433548009
5574,[5.],[5],0.125,0.5000004433371241
5575,[9.],[9],0.0,0.5000004434637039
5576,[7.],[7],0.0,0.5000004434108594
5577,[4.],[4],0.5,0.5000004434667559
5578,[8.],[8],0.0625,0.5000004434738446
5579,[5.],[5],0.1875,0.5000004434417061
5580,[9.],[9],0.0,0.500000443473704
5581,[6.],[6],0.0,0.5000004433880992
5582,[9.],[9],0.0,0.5000004434217761
5583,[3.],[3],0.125,0.5000004433778963
5584,[0.],[0],0.0,0.5000004434231167
5585,[3.],[3],0.0,0.5000004434120924
5586,[8.],[8],0.25,0.5000004434406856
